id,title,city,country_code,elevation,longitude,latitude
1304442633,Gressoney-La-Trinite: punta jolanda,Gressoney-La-Trinite,IT,2219,7.8319,45.840132
1305536758,Salzburg: Salzburg Airport,Salzburg,AT,434,12.997084,47.793179
1305635537,Griffen: Schlossberg - by EVA,Griffen,AT,489,14.731636,46.697964
1305837935,Eschenbach: Atzmännig Seilpark/Brustenegg,Eschenbach,CH,844,8.993746999999999,47.282737
1306238280,Gemeinde Lech: Oberlech - Rüfikopf Bergstation - Großer Widderstein - Kleiner Widderstein,Gemeinde Lech,AT,1659,10.136408,47.218512
1306368632,Castelnovo ne' Monti: Felina Amata,Castelnovo ne' Monti,IT,690,10.470724,44.463009
1306928257,Geneva: City,Geneva,CH,403,6.135864,46.208705
1307527901,Mailand: Leutkirch Flugplatz,Mailand,DE,636,10.014381,47.859131
1307528000,Mailand: Flugplatz leutkirch TS,Mailand,DE,636,10.013351,47.859015
1307708880,Stabio: ROTOFIL fabrics SA,Stabio,CH,364,8.922486,45.841656
1307709137,Zofingen: BLEICHE AG,Zofingen,CH,422,7.932773,47.293406
1308133110,Puchenstuben: Gemeinde,Puchenstuben,AT,922,15.28668,47.924686
1308216389,Graz: Baustelle 'Muchargasse 18,Graz,AT,357,15.436263,47.08041
1308216752,Baierdorf: Graz - Baustelle Einsegnungshalle Steinfeldfriedhof,Baierdorf,AT,362,15.41819,47.067568
1308317766,Marchtrenk: Stadtplatz,Marchtrenk,AT,302,14.114771,48.191089
1308563875,Annecy: Lac,Annecy,FR,455,6.144722,45.903395
1308568921,Castelmagno,Castelmagno,IT,1616,7.171878,44.397411
1308602230,Ayas: Monte Rosa From Hotel Bellevue,Ayas,IT,1562,7.726425,45.833554
1308857903,Castel San Niccolo: Monte Avena - Feltre - Fonzaso,Castel San Niccolo,IT,1414,11.826825,46.032696
1308899975,Klais: DAS KRANZBACH - Blick zum Badehaus,Klais,DE,1030,11.212921,47.471922
1308908032,Perugia,Perugia,IT,438,12.385454,43.107398
1308909877,Heiligenblut am Grossglockner: Großglockner - KFJ-Höhe,Heiligenblut am Grossglockner,AT,2394,12.750602,47.075826
1308925252,Bad Gastein: Gsteinertal Golfclub - Gasteinertal Golfclub,Bad Gastein,AT,871,13.136215,47.123282
1309598497,Stadt Lienz: Camping Seewiese KEG,Stadt Lienz,AT,833,12.802607,46.806575
1309690041,Mittersill: Gasthof Hohe Brücke - Pass Thurn - Blick in die Hohen Tauern - Oberpinzgau,Mittersill,AT,1102,12.43088,47.295192
1309794131,Pelago: Passo della Consuma,Pelago,IT,1031,11.597013,43.781443
1309943775,Viceno: Campeggio Cistella,Viceno,IT,1065,8.299377,46.228778
1310328283,Schlehdorf: Herzogstand - Fahrenbergkopf - Blick über den Walchensee ins Karwendel,Schlehdorf,DE,1589,11.316126,47.606633
1310919436,"Acquabona: Cortina dal Trampolino Olimpico, località Zuel",Acquabona,IT,1200,12.145842,46.510034
1311081796,Samerberg: Wagneralm 1050m ü.M. >SW,Samerberg,DE,1027,12.217961,47.726858
1311097890,Trieben: Flugplatz,Trieben,AT,700,14.495001,47.492965
1311227735,Stallikon: Tennisclub,Stallikon,CH,539,8.484192,47.339305
1311595324,Klais: DAS KRANZBACH - 360° Rundumblick,Klais,DE,1029,11.212148,47.471973
1311598300,Gemeinde Thurn: Lienz - Zettersfeld - Blick in die Lienzer Dolomiten,Gemeinde Thurn,AT,1723,12.803983,46.860338
1312401827,Zermatt: Riffelalp Resort 2222m,Zermatt,CH,2233,7.751316,46.001596
1312486899,Gradisce pri Materiji: GRADIŠČE - BRKINI - 1,Gradisce pri Materiji,SI,591,14.061813,45.550963
1312487003,Gradisce pri Materiji: GRADIŠČE - BRKINI - 2,Gradisce pri Materiji,SI,591,14.061298,45.550482
1312789302,Fontenais: Airfield Bressaucourt,Fontenais,CH,558,7.033149,47.394275
1312789361,Fontenais: Airfield Bressaucourt,Fontenais,CH,558,7.033031,47.394151
1312976584,Kaltern an der Weinstrasse - Caldaro sulla Strada del Vino: Marktplatz Gemeinde Kaltern - Piazza Principale Comune di Caldaro,Kaltern an der Weinstrasse - Caldaro sulla Strada del Vino,IT,428,11.246288,46.41329
1313152852,Sempach: Lake Sempach,Sempach,CH,518,8.192968,47.137135
1313572732,Sulzberg: Sulzberger See,Sulzberg,DE,707,10.33291,47.680562
1313573856,Intschede: Rottachsee mit Grünten,Intschede,DE,926,10.365815,47.646847
1313691027,Buttwil: Flugplatz,Buttwil,CH,639,8.308754,47.269911
1313745880,Beatenberg: swissmountainview.ch - Lake Thun - Niesen,Beatenberg,CH,1261,7.815206,46.700091
1313763725,Rothenthurm,Rothenthurm,CH,922,8.674564,47.102837
1314275904,Richterswil: Zürichsee,Richterswil,CH,429,8.709288,47.202405
1314362593,Blaichach: Mittagberg - Mittelstation,Blaichach,DE,1053,10.217362,47.548137
1314445876,Gemeinde Hofen: Höfen - Flugplatz,Gemeinde Hofen,AT,858,10.691071,47.471445
1314878739,Ottnang am Hausruck: Wolfsegg am Hausruck,Ottnang am Hausruck,AT,561,13.654289,48.115225
1315307561,Zweisimmen: Flugplatz,Zweisimmen,CH,935,7.379379,46.54949
1315558851,Stalden: Konolfingen,Stalden,CH,831,7.643909,46.869258
1315820603,La Fouly: Glacier de l'A Neuve - Mont Dolent - Mont Blanc massif,La Fouly,CH,1699,7.104828,45.934169
1315820712,La Fouly: Télélafouly SA,La Fouly,CH,1605,7.099196,45.932393
1315931735,Beckenried: Klewenalp,Beckenried,CH,1574,8.473892,46.941121
1316082122,Lourtier: Val de Bagnes,Lourtier,CH,1084,7.264986,46.049642
1316377172,Todtnau: Notschrei Skilifte,Todtnau,DE,1102,7.910887,47.87499
1317124908,Gemeinde Hinterhornbach: Hochvogel,Gemeinde Hinterhornbach,AT,1191,10.449855,47.359256
1317392842,Frohnleiten: Sehr geehrter Kunde !Lesachtal,Frohnleiten,AT,1380,12.765969,46.695067
1317398086,"Vaz: Lenzerheide, Acla Grischuna",Vaz,CH,1738,9.531541,46.721601
1317802009,"Gebertingen: Restaurant Waldegg, St. Gallenkappel",Gebertingen,CH,635,8.99364,47.251912
1317887287,Dobriach: Alpengasthof Bergfried,Dobriach,AT,1142,13.673429,46.777283
1317919846,Gemeinde Holzgau: Wohlfühlhotel Berg Heil***Superior,Gemeinde Holzgau,AT,1088,10.351632,47.26223
1317997308,Gemeinde Galtur: Pyramide,Gemeinde Galtur,AT,1585,10.182937,46.967603
1318177164,Wolhusen: Sternwarte Steinhuserberg Webcam 1,Wolhusen,CH,801,8.057399,47.041089
1318237802,Ronco Canavese › North-West,Ronco Canavese,IT,991,7.546073,45.497827
1318323272,Feldberg: Seebuck Gipfel II - Baden-W,Feldberg,DE,1438,8.022176,47.864572
1318617312,Sittenberg: Klein St. Paul,Sittenberg,AT,752,14.534022,46.821618
1318757469,"Netstal: Klöntalersee, Klöntal, Hotel Rhodannenberg, Traumperspektiven Klöntal",Netstal,CH,857,9.005013,47.036322
1319703644,Alagna Valsesia: Passo dei Salati,Alagna Valsesia,IT,2973,7.8691510000000005,45.877826
1319791491,"Rueggisberg: Eiger, Mönch & Jungfrau",Rueggisberg,CH,936,7.440147,46.821325
1320002785,Feldkirchen in Karnten › South: Flugplatz Feldkirchen LOKF,Feldkirchen in Karnten,AT,520,14.07589,46.709736
1320090757,Oberwil: Skilift Rossberg AG,Oberwil,CH,1147,7.444932,46.637787
1320231994,Stettlen,Stettlen,CH,556,7.526456,46.957886
1320331398,Birkenhard: Biberach a.d. Riß Airport,Birkenhard,DE,587,9.765655,48.115039
1320674334,Buhl a.Alpsee: Großer Alpsee,Buhl a.Alpsee,DE,728,10.187295,47.570196
1320675976,Pinzolo: Snowpark Madonna di Campiglio,Pinzolo,IT,2435,10.900455000000001,46.214921
1320688849,Eggiwil: Emmental,Eggiwil,CH,812,7.799177,46.879966
1321014422,Flims: Vorab Gletscher,Flims,CH,2567,9.181223,46.873336
1321015812,Laax: rocksresort - Riders Palace,Laax,CH,1084,9.263899,46.81946
1321299542,Bleienbach: Airport - Flugplatz Langenthal LSPL,Bleienbach,CH,477,7.741113,47.181896
1321553354,Ramsau am Dachstein: Ramsau a. D. - Rittisberg,Ramsau am Dachstein,AT,1490,13.613405,47.419466
1321643115,Trento › West: Paganella - Monte Bondone,Trento,IT,367,11.117048,46.114963
1321972965,Zollikofen: Mormon Temple - view out of the Computer-Helpcenter Shop-Windows,Zollikofen,CH,567,7.459341,47.001629
1322089358,Luzein: Sulzfluh im Rätikon,Luzein,CH,1773,9.858899,46.99489
1322322408,Bassano del Grappa › South-East: Cima Grappa - Monte Grappa,Bassano del Grappa,IT,1754,11.79996,45.873421
1322330728,Albiez-Montrond,Albiez-Montrond,FR,1793,6.347922,45.206598
1322690531,Marquartstein: Schnappenberg - Blick übers Achental nach Südwesten,Marquartstein,DE,991,12.479953,47.762132
1322808399,Gromo: Vodala - Spiazzi di,Gromo,IT,1564,9.972893,45.957925
1322808518,Gromo: Spiazzi di,Gromo,IT,1211,9.962606,45.970976
1323012914,Bayrischzell: Wendelstein Berg NN+1838 m Blick > SW,Bayrischzell,DE,1740,12.012649,47.703345
1323086296,Signau › South-East: Schrattenfluh,Signau,CH,689,7.730942,46.928865
1323098066,Gemeinde Fugen: WohlfühlHotel Schiestl Wettercam,Gemeinde Fugen,AT,659,11.841202,47.337688
1323178995,"Schindellegi: › East: Insel Ufnau, Etzel, Säntis, Speer, Chöpfenberg",Schindellegi,CH,1012,8.693039,47.171044
1323248514,Titisee: Webcam Brugger's Hotelpark am See,Titisee,DE,861,8.147195,47.900079
1323682174,Oberammergau: Webcam vom Laber,Oberammergau,DE,1648,11.102779,47.585883
1323697643,Brunni: Mythenregion - Einsiedeln (Talstation) - Haggenegg,Brunni,CH,1093,8.705732,47.045139
1324045324,Les Rasses: Sainte-Croix,Les Rasses,CH,1199,6.543732,46.830016
1324237315,Maria Alm am Steinernen Meer: Maria Alm - Aberg,Maria Alm am Steinernen Meer,AT,1890,12.919756,47.356764
1324477338,Oberiberg,Oberiberg,CH,1090,8.783097,47.040665
1324637388,Les Rasses: Sainte-Croix,Les Rasses,CH,1410,6.534591,46.837972
1324637585,Les Rasses: Sainte-Croix,Les Rasses,CH,1200,6.5412859999999995,46.830207
1324637738,Bullet: Sainte-Croix - Les Rasses - Restaurant des Cluds,Bullet,CH,1249,6.5562629999999995,46.843286
1324648403,Falcade,Falcade,IT,1377,11.859398,46.357591
1324908896,Percha: Starnberg - Rambeck GmbH,Percha,DE,586,11.357031,47.998279
1324970547,Gemeinde Holzgau: Holzgau,Gemeinde Holzgau,AT,1102,10.343542,47.259289
1324985656,Gemeinde Lech: Schmelzhof - ****Hotel - Lech am Arlberg,Gemeinde Lech,AT,1457,10.137763,47.2058
1324997036,Waldleiningen: Luggi Endrös Sport - Balderschwang,Waldleiningen,DE,1073,10.118422,47.463314
1325160492,Pradleves,Pradleves,IT,806,7.2857330000000005,44.415951
1325235525,Lenzerheide: Urdenfürggli,Lenzerheide,CH,2539,9.599958,46.763454
1325261756,Neuchatel: Chaumont - Lake Neuchâtel - Mont Vully - Creux-du-Van Val-de-Travers,Neuchatel,CH,480,6.937459,46.99722
1325493018,Wengen: village,Wengen,CH,1280,7.921561,46.606238
1325493614,Wengen: Jungfrau,Wengen,CH,1280,7.921384,46.605044
1325855099,Karersee - Carezza: Moseralm,Karersee - Carezza,IT,1582,11.586657,46.421259
1325855885,Karersee - Carezza: Latemar - Pra di Tori Piste mit Blick auf die Rotwand,Karersee - Carezza,IT,1948,11.602128,46.39654
1326831618,Hartberg,Hartberg,AT,457,15.970302,47.287905
1326832128,Sedeilles: Villarzel Nord,Sedeilles,CH,646,6.914788,46.746514
1327321498,Marling - Marlengo: Blick auf die Kurstadt Meran,Marling - Marlengo,IT,375,11.140738,46.657979
1327474655,Oberageri: Restaurant Raten,Oberageri,CH,1065,8.663943,47.141351
1327598071,Fivizzano: Sorgenti del Secchia,Fivizzano,IT,1236,10.216963,44.30404
1327598511,Ventasso: Passo del Cerreto - monte La Nuda,Ventasso,IT,1236,10.217054,44.303842
1328018349,Colere: webcam,Colere,IT,1001,10.082102,45.975808
1328400781,Prediera: San Giovanni di Querciola,Prediera,IT,571,10.558408,44.530707
1328463487,Sormano: Osservatorio Astronomico,Sormano,IT,1143,9.230576,45.883422
1328636794,Blomberg › North: Nordstart,Blomberg,DE,1220,11.506709,47.734453
1328985752,"Dachsberg: Wittenschwand, Rathausplatz",Dachsberg,DE,917,8.09922,47.729456
1329127403,Gruyeres › South: Aérodrome Gruyères,Gruyeres,CH,689,7.093332,46.594905
1329127851,Gruyeres › South: Aérodrome Gruyères,Gruyeres,CH,689,7.093306,46.594982
1329209603,Trafoi,Trafoi,IT,2143,10.504939,46.569778
1329210222,Hartelsberg: Talstationsbereich Koralpe,Hartelsberg,AT,1826,14.942778,46.798122
1329413077,Fieschertal: Jungfrau - Wengen - Interlaken,Fieschertal,CH,3451,7.984936,46.547474
1329649804,Gemeinde Silbertal: Kristberg,Gemeinde Silbertal,AT,1427,9.983751999999999,47.107391
1329829592,Cravegna: Dal forno ossolano di crodo,Cravegna,IT,529,8.323002,46.223196
1329829741,Scopa: Muro,Scopa,IT,629,8.11615,45.798529
1329838569,"Resia: R2-401, Žaga - Učja, Učja",Resia,IT,611,13.451229,46.302441
1329896745,Rubigen: Sicht in Richtung Berner Oberland,Rubigen,CH,550,7.547269,46.897597
1329921191,Apremont: Lac Genin,Apremont,FR,864,5.695494,46.220113
1330087594,Walchwil: Walchwilerberg,Walchwil,CH,983,8.542278,47.101505
1330087613,La Roche: La Berra,La Roche,CH,1669,7.183042,46.676224
1330517451,Ventasso: Cerreto Laghi Centro - 1.350 mslm,Ventasso,IT,1335,10.244062,44.298123
1330696185,Ventasso: Cerreto Laghi,Ventasso,IT,1349,10.244831,44.297884
1331221059,Canale d'Agordo: Falcade-Caviola,Canale d'Agordo,IT,1087,11.89682,46.365499
1331466573,"Gemeinde Mittelberg: Mittelberg, Blick ins Wildental vom Haus Rieser",Gemeinde Mittelberg,AT,1161,10.16054,47.327578
1331584246,Remetschwil: Busslingen,Remetschwil,CH,427,8.313689,47.411536
1332090499,Livigno: Carosello 3000 - Polvere - Park,Livigno,IT,2408,10.106735,46.529343
1332459159,Chiusi: Stazione Meteo Macciano,Chiusi,IT,331,11.89167,43.020149
1332945005,Kloten: Dock E Midfield,Kloten,CH,439,8.564186,47.451889
1333200036,Veysonnaz: Sportneige,Veysonnaz,CH,1358,7.338143,46.192246
1333214015,Orezzo: webcam - Gazzaniga ALBERGO BELVEDERE,Orezzo,IT,692,9.822432,45.805208
1333248721,Moggio: Valsassina,Moggio,IT,899,9.487896,45.932259
1333319226,Cantalupo Ligure,Cantalupo Ligure,IT,403,9.04605,44.719261
1333611240,Belluno: Monte Serva,Belluno,IT,412,12.177529,46.126445
1333878677,Deutschnofen - Nova Ponente: Dolomiten Südtirol - Latemar Rosengarten UNESCO Weltnaturerbe - Appartement Haus Panorama,Deutschnofen - Nova Ponente,IT,1380,11.439707,46.407238
1333914993,Widen: jerocam,Widen,CH,569,8.35562,47.374996
1333975328,Tujetsch: Dieni - Ruèras - Campadi Rein - Sedrun - Valtgeva - Piz Muraun,Tujetsch,CH,1456,8.74192,46.670245
1334007316,Terenzo: Casola di - Loc. Lughero (PR) 800 mt s.l.m. 2,Terenzo,IT,795,10.084548,44.595571
1334008632,Terenzo: Casola di - Loc. Lughero (PR) 800 mt s.l.m,Terenzo,IT,795,10.083749,44.594902
1334306426,Raron: Air Zermatt - Station - Richtung Sion,Raron,CH,636,7.801323,46.310181
1334557376,Moggio: Moggio - Piazza Pradello,Moggio,IT,881,9.485064,45.933125
1335098364,Vully-les-Lacs: Lake Murten,Vully-les-Lacs,CH,469,7.030971,46.924058
1335117797,"Klagenfurt: Sankt Peter, Horogasse",Klagenfurt,AT,435,14.336933,46.623708
1335447641,Aedermannsdorf: Gross Brunnersberg,Aedermannsdorf,CH,1085,7.61558,47.327596
1335450195,Laakirchen: Gmunden Laarkirchen Airport,Laakirchen,AT,500,13.866549,47.951678
1335450863,Hofkirchen im Traunkreis: Flugplatz HB Hofkirchen,Hofkirchen im Traunkreis,AT,355,14.334412,48.139386
1335454853,Niederoblarn: Flughafen Niederöblarn,Niederoblarn,AT,652,14.00774,47.478801
1335455798,Kirchheim im Innkreis: Flugplatz Ried-Kirchheim,Kirchheim im Innkreis,AT,418,13.346211,48.211433
1335456386,Gemeinde Seitenstetten: Flugplatz Seitenstetten (LOLT),Gemeinde Seitenstetten,AT,314,14.66383,48.049737
1335460883,Traboch: Timmersdorf Flugplatz LOGT,Traboch,AT,624,14.964838,47.379225
1335461455,Gemeinde Ober-Grafendorf: Flugfeld Völtendorf,Gemeinde Ober-Grafendorf,AT,322,15.589685,48.160615
1335462515,Unterfladnitz: Flugplatz Weiz-Unterfladnitz,Unterfladnitz,AT,393,15.664358,47.170299
1335974024,Hayingen › South-West: Flugplatz,Hayingen,DE,711,9.462104,48.288219
1336805325,"Oberageri: Aegerisee, Segel Club Aegeri SCAe",Oberageri,CH,726,8.608346,47.1336
1336817801,Monthey: Place Centrale (South),Monthey,CH,430,6.947275,46.251811000000004
1337536332,Bettmeralp: Aletsch Arena - Bettmerhorn,Bettmeralp,CH,2608,8.076625,46.410296
1337545799,"Unterammergau: Blick nach Südosten zum Laber, Fricken und Kofel",Unterammergau,DE,833,11.029758,47.612942
1337594851,Sexten - Sesto: Hotel St.Veit in,Sexten - Sesto,IT,1385,12.357044,46.700201
1337988757,Santa Giuliana: Pian dei Pradi di Vattaro (TN),Santa Giuliana,IT,864,11.237683,45.97928
1338637999,Innerberg: Gasthaus Mühle - Schruns,Innerberg,AT,1207,9.948442,47.102375
1338661866,Liezen: at Webcam,Liezen,AT,660,14.242573,47.567753
1338736796,Balingen › South: Balingen(Württ),Balingen,DE,538,8.846784,48.28656
1339042935,Walchensee: Herzogstand - Fahrenbergkopf - Blick über den Kochelsee ins Oberland,Walchensee,DE,1589,11.316456,47.607013
1339065417,Cismon del Grappa,Cismon del Grappa,IT,451,11.733227,45.917841
1339599199,"Burglen: Schattdorf, Altdorf - Brüsti (Surenenpass) und Gitschen",Burglen,CH,590,8.66545,46.87108
1340100474,Bottighofen: Hafen,Bottighofen,CH,402,9.208968,47.643417
1340285923,Les Gets: Village,Les Gets,FR,1164,6.66979,46.159409
1340345898,Munich: Rathaus-Glockenspiel - Marienplatz,Munich,DE,523,11.575449,48.137393
1340361611,Clusone: Rovetta - Castione della Presolana,Clusone,IT,1034,9.953455,45.864017
1340806486,Martignano: MartignanoMeteo,Martignano,IT,388,11.1312,46.086024
1341238643,Willerzell: Blickrichtung Sihlsee und Birchli/Einsiedeln,Willerzell,CH,900,8.792732,47.142256
1342445257,Bubikon: Golfplatz,Bubikon,CH,494,8.829709,47.26147
1342521210,Mareo - Enneberg - Marebbe: Kronplatz - Bruneck - Pustertal - Blick nach Norden über das Tauferer Tal,Mareo - Enneberg - Marebbe,IT,2233,11.959224,46.740515
1342522162,Perugia: abbazia di San PIetro,Perugia,IT,441,12.395765,43.101427
1342597403,Wallhausen: Hafen Konstanz - Bodensee,Wallhausen,DE,402,9.133968,47.747653
1342619856,Urbino: Via Aurelio Saffi,Urbino,IT,456,12.636879,43.723426
1342647224,Vinadio: Santuario di Sant’Anna di,Vinadio,IT,1952,7.106456,44.231618
1342969204,Capriasca: Arena Sportiva Tesserete,Capriasca,CH,560,8.96214,46.06438
1342987684,Belluno: Monte Serva,Belluno,IT,395,12.222848,46.159234
1343718964,Marktgemeinde Telfs: Pfaffenhofener Alm,Marktgemeinde Telfs,AT,635,11.07615,47.309907
1343823224,"Hohenschwangau: Tegelberg - Ostallgäu - Blick auf Füssen, Schwangau und den Forggensee",Hohenschwangau,DE,1695,10.779003,47.559653
1343919600,Cogne: Live Gran Paradiso Weather Cam Graian Alps,Cogne,IT,1768,7.3601,45.615921
1344504705,Gromo: Piazza Dante,Gromo,IT,636,9.927054,45.96399
1345111552,Sankt Johann im Pongau: Hotel Alpendorf Webcam,Sankt Johann im Pongau,AT,756,13.196575,47.323458
1345290863,Gemeinde Puchberg am Schneeberg: Wetter-Webcam Puchberg am Schneeberg,Gemeinde Puchberg am Schneeberg,AT,575,15.9109,47.790394
1345819091,Bayrischzell: Kirche,Bayrischzell,DE,801,12.014065,47.673537
1345857001,Saalfelden am Steinernen Meer: Saalfelden - The House By The Castle,Saalfelden am Steinernen Meer,AT,768,12.847309,47.420422
1345866607,Falcade: Dolomites Mountain Views 2,Falcade,IT,1794,11.85,46.383333
1345881003,Gemeinde Ischgl: Webcam Ischgl,Gemeinde Ischgl,AT,2165,10.278705,46.991489
1345888816,Immenstadt im Allgau: Allgau 2,Immenstadt im Allgau,DE,1406,10.217448,47.537379
1345890062,Ebnit: Dornbirn,Ebnit,AT,1056,9.743233,47.349337
1345920833,Zell am See: Kaprun - Blick zum Kitzsteinhorn und zur Schmittenhöhe,Zell am See,AT,957,12.822689,47.334816000000004
1346122814,Falcade: Dolomites Mountain Views,Falcade,IT,1794,11.85,46.383333
1346149225,Frasco: Casa Blu,Frasco,CH,881,8.801765,46.339892
1346151008,Blaichach: Allgau 3,Blaichach,DE,1406,10.217459,47.537232
1346248357,Salzburg: Untersberg Webcam,Salzburg,AT,433,13.04399,47.799406
1346250180,Wangen im Allgau: Allgäu,Wangen im Allgau,DE,1406,10.217388,47.537262
1346254826,Firenzuola: Valle del Diaterna - FI) - Alto Mugello - Appennino Tosco Emiliano,Firenzuola,IT,736,11.437004,44.164397
1346333638,Aedermannsdorf: Gross Brunnersberg - Balsthal,Aedermannsdorf,CH,1085,7.615886,47.327203
1346444438,Niederthai,Niederthai,AT,1560,10.966673,47.126564
1346455200,Gemeinde Hohe Wand: Hohe Wand - Sky View,Gemeinde Hohe Wand,AT,823,16.064844,47.840614
1346500806,Prad am Stilfserjoch - Prato allo Stelvio: Camping Residence Sägemühle,Prad am Stilfserjoch - Prato allo Stelvio,IT,904,10.596271,46.617478
1346621798,"Traunstein: Klinikum - Blickrichtung ""Süden",Traunstein,DE,613,12.63196,47.873785
1347033121,Chamrousse › South-West: Sommet Bachat,Chamrousse,FR,2023,5.8930489999999995,45.11551
1347169005,"Waging am See: Panorama Webcam, Lapperhof bei",Waging am See,DE,550,12.683641,47.945053
1347318824,Pavullo nel Frignano › South-East: Pavullo Nel Frignano,Pavullo nel Frignano,IT,683,10.834558,44.332874
1347382051,Ovaro: Lignano Sabbiadoro - Monte Zoncolan,Ovaro,IT,1578,12.916832,46.499692
1347450910,Stilfs - Stelvio: Passo dello,Stilfs - Stelvio,IT,2759,10.452173,46.52871
1347532417,Grunburg: Wetterkamera Saualpe - Klein St. Paul - Wieting - Weißbergerhütte,Grunburg,AT,1610,14.616966,46.868172
1347914094,Lignieres: Camping Fraso-Ranch,Lignieres,CH,790,7.071462,47.085933
1348038171,Gemeinde Sankt Martin bei Lofer: Lofer - AT,Gemeinde Sankt Martin bei Lofer,AT,633,12.693428,47.587693
1348040275,Seekirchen am Wallersee,Seekirchen am Wallersee,AT,512,13.139992,47.905296
1348404499,Hilterfingen: HB9BVR,Hilterfingen,CH,595,7.656186,46.740693
1348420180,Gemeinde Gaschurn: Talabfahrt Gaschurn,Gemeinde Gaschurn,AT,971,10.026956,46.98542
1348420277,Gemeinde Gaschurn: Zamangspitze,Gemeinde Gaschurn,AT,968,10.027031,46.985405
1348517158,Samerberg: Wagneralm 1050m ü.M. >NW,Samerberg,DE,1027,12.218127,47.726941
1348652250,Farini: Monte Aserei,Farini,IT,1225,9.479442,44.69009
1348652506,Fontanigorda: Monte Laghicciolo,Fontanigorda,IT,1178,9.303231,44.513768
1348658848,Roc: Roč,Roc,HR,327,14.0439,45.3957
1348677430,Santo Stefano d'Aveto › North-East: Rocca d'Aveto,Santo Stefano d'Aveto,IT,1230,9.470129,44.553292
1348740288,Trarego: Lago Maggiore - Viggiona,Trarego,IT,779,8.673625,46.03428
1349324770,Peron: Sedico Monte,Peron,IT,1196,12.131782,46.175908
1349328873,Innichen - San Candido: Riese Haunold Hütte - Rifugio Sesto,Innichen - San Candido,IT,1501,12.279968,46.718387
1349458202,Gemeinde Bartholomaberg: Bartholomaberg,Gemeinde Bartholomaberg,AT,1083,9.931163,47.093465
1349458230,Bleiburg: Sehr geehrter Kunde,Bleiburg,AT,1588,14.770358,46.518864
1349458822,Huttendorf: Sehr geehrter Kunde !Dobratsch - Blick nach Nord-West,Huttendorf,AT,2141,13.672657,46.603695
1349458947,Huttendorf: Sehr geehrter Kunde !Dobratsch - Blick nach Osten,Huttendorf,AT,2141,13.672657,46.603695
1349462475,Sankt Magdalen: Sehr geehrter Kunde !Villach-Draubr�cke,Sankt Magdalen,AT,493,13.876929,46.617194
1349692836,Klagenfurt: Sehr geehrter Kunde,Klagenfurt,AT,446,14.310081,46.621422
1349692860,Frauenstein: Sehr geehrter Kunde !Lorenziberg,Frauenstein,AT,916,14.319606,46.772878
1349694001,Vorchdorf,Vorchdorf,AT,409,13.921223,48.003878
1349725803,Muhldorf a. Inn: Muhldorf,Muhldorf a. Inn,DE,386,12.522209,48.242992
1349727606,Oberstdorf: Kurpark,Oberstdorf,DE,815,10.275124,47.406809
1349787006,Davos: Strelapass,Davos,CH,2351,9.796747,46.813169
1349787008,Davos: Schatzalp Panorama-Restaurant,Davos,CH,1856,9.814959,46.801016
1349787010,"Davos: Sommer-Schlittelbahn, Blick zur Strelaalp",Davos,CH,1856,9.814975,46.801712
1349787012,Davos: Schatzalp Panorama Hotel,Davos,CH,1866,9.813355,46.801106
1349787013,Davos: Strelaberg,Davos,CH,2092,9.812731,46.807339
1349787014,Davos: Schatzalp-Bahn,Davos,CH,1856,9.815611,46.801143
1349856626,Eisenberg: Burgruine,Eisenberg,DE,1001,10.590032,47.612354
1349862002,Kressbronn am Bodensee: Kressbronn-Gohren - Harbour,Kressbronn am Bodensee,DE,397,9.561059,47.586677
1349950804,Immenstadt im Allgau: Großer Alpsee,Immenstadt im Allgau,DE,1034,10.140628,47.556203
1349951418,Sonnenstein: Rickenbach-Altenschwand,Sonnenstein,DE,750,7.980607,47.621094
1349954455,Cogne: Gimillan,Cogne,IT,1846,7.363586,45.616983
1349954457,Cogne: Gimillan,Cogne,IT,1583,7.356843,45.604226
1349955005,Sexten - Sesto: Monte Elmo,Sexten - Sesto,IT,2123,12.36891,46.714551
1349955006,Sexten - Sesto: Monte Elmo,Sexten - Sesto,IT,2112,12.366507,46.717141
1349955008,Bagni: Croda Rossa,Bagni,IT,1923,12.372905,46.665243
1349955009,Sexten - Sesto: Monte Elmo 5,Sexten - Sesto,IT,1316,12.351894,46.698653
1349961603,Arolla › South-West: Pigne d'Arolla,Arolla,CH,2106,7.477665,46.025986
1349961615,Reichenbach im Kandertal: Flugplatz Reichenbach,Reichenbach im Kandertal,CH,721,7.678757,46.613743
1349962206,Magglingen: Biel/Bienne - Lake Biel,Magglingen,CH,879,7.212675,47.137693
1349968824,Friesach: Sehr geehrter Kunde,Friesach,AT,1072,14.464161,46.946156
1349968869,Stockenboi: Sehr geehrter Kunde !Hohe Tauern,Stockenboi,AT,2061,13.457292,46.761817
1349969415,Gemeinde Neustift im Stubaital: Neustift im Stubaital,Gemeinde Neustift im Stubaital,AT,2148,11.168647,47.084854
1349970043,Spittal an der Drau: Sehr geehrter Kunde !Spittal/Drau,Spittal an der Drau,AT,2061,13.457292,46.761817
1349971830,La Clusaz: Alpes - Les Confins,La Clusaz,FR,1410,6.477518,45.919832
1349972435,Praz-sur-Arly: Alpes - Praz sur Arly - Slope 1000m,Praz-sur-Arly,FR,1011,6.5732,45.836608
